regiao,uf,municipio,co_ibge,cnes,comp,nome_estabelecimento,razao_social,tipo_gestao,ds_tipo_unidade,desc_natureza_juridica,leitos_existentes,leitos_sus,populacao,id_estabelecimento,existentes_nao_sus,percentual_sus
SUDESTE,SP,SAO PAULO,355030,9554157,202603,HOSPITAL E MATERNIDADE SALVALUS,NOTRE DAME INTERMEDICA SAUDE S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,469,0,11904961.0,9554157,469,0.0
SUDESTE,SP,SAO PAULO,355030,9652221,202603,JML SERVICOS HOSPITALARES,JML SERVICOS HOSPITALARES LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,45,0,11904961.0,9652221,45,0.0
SUDESTE,SP,SAO PAULO,355030,9684948,202603,HOSPITAL SAMARITANO PAULISTA,HOSPITAL ALVORADA TAGUATINGA LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,225,0,11904961.0,9684948,225,0.0
SUDESTE,SP,SAO PAULO,355030,9735372,202603,HOSPITAL VILA NOVA STAR,ONCO STAR SP ONCOLOGIA LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,42,0,11904961.0,9735372,42,0.0
SUDESTE,SP,SAO PEDRO,355040,2038315,202603,UMIS UNIDADE MISTA INTEGRADA A SAUDE SAO PEDRO,PREFEITURA MUNICIPAL DE SAO PEDRO,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,1,1,39855.0,2038315,0,100.0
SUDESTE,SP,SAO PEDRO,355040,2084422,202603,SANTA CASA DE SAO PEDRO,HOSPITAL BENEFICIENTE SAO LUCAS DE SAO PEDRO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,88,70,39855.0,2084422,18,79.54545454545455
SUDESTE,SP,SAO ROQUE,355060,2082721,202603,HOSPITAL E MATERNIDADE SOTERO DE SOUZA,IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO ROQUE,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,70,70,81366.0,2082721,0,100.0
SUDESTE,SP,SAO ROQUE,355060,5237750,202603,HOSPITAL UNIMED SAO ROQUE,UNIMED DE SAO ROQUE COOPERATIVA DE TRABALHO MEDICO,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,46,0,81366.0,5237750,46,0.0
SUDESTE,SP,SAO ROQUE,355060,9514813,202603,GABATA LIFE,ESPACO HOSPITALAR E TERAPEUTICO GABATALIFE C A,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_FILANTRÓPICO,77,0,81366.0,9514813,77,0.0
SUDESTE,SP,SAO ROQUE,355060,9966900,202603,HOSPITAL SAO FRANCISCO,HOSPITAL SAO FRANCISCO EIRELI,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,56,0,81366.0,9966900,56,0.0
SUDESTE,SP,SAO SEBASTIAO,355070,0265187,202603,HOSPITAL DE CLINICAS DE SAO SEBASTIAO COSTA SUL,PREFEITURA MUNICIPAL DE SAO SEBASTIAO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,38,38,84280.0,0265187,0,100.0
SUDESTE,SP,SAO SEBASTIAO,355070,2765934,202603,HOSPITAL DE CLINICAS DE SAO SEBASTIAO,IRMANDADE DA SANTA CASA CORACAO DE JESUS,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,76,75,84280.0,2765934,1,98.68421052631578
SUDESTE,SP,SAO SEBASTIAO DA GRAMA,355080,2082284,202603,SANTA CASA DE GRAMA,SANTA CASA DE MISERICORDIA DE GRAMA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,30,26,10428.0,2082284,4,86.66666666666667
SUDESTE,SP,SAO SIMAO,355090,2058243,202603,SANTA CASA DE MISERICORDIA DE SAO SIMAO,SANTA CASA DE MISERICORDIA DE SAO SIMAO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,34,33,13560.0,2058243,1,97.05882352941177
SUDESTE,SP,SAO VICENTE,355100,2080729,202603,HOSPITAL SAO JOSE SAO VICENTE,IRMANDADE HOSP SAO JOSE STA CASA DE MISERICORDIA S VICENTE,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,75,0,338326.0,2080729,75,0.0
SUDESTE,SP,SAO VICENTE,355100,3021378,202603,HOSPITAL DO VICENTINO,MUNICIPIO DE SAO VICENTE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,105,105,338326.0,3021378,0,100.0
SUDESTE,SP,SAO VICENTE,355100,6966594,202603,HOSPITAL E MATERNIDADE MUNICIPAL DE SAO VICENTE,MUNICIPIO DE SAO VICENTE,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PÚBLICO,52,36,338326.0,6966594,16,69.23076923076923
SUDESTE,SP,SAO VICENTE,355100,7371349,202603,HOSPITAL DR OLAVO HORNEAUX DE MOURA SAO VICENTE,MUNICIPIO DE SAO VICENTE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,59,59,338326.0,7371349,0,100.0
SUDESTE,SP,SERRA NEGRA,355160,2081393,202603,HOSPITAL SANTA ROSA DE LIMA DE SERRA NEGRA,ASSOCIACAO DA SANTA CASA DE MISERICORDIA DE SERRA NEGRA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,49,33,31047.0,2081393,16,67.3469387755102
SUDESTE,SP,SERRANA,355150,2079364,202603,SANTA CASA DE MISERICORDIA DE SERRANA,SOCIEDADE BENEFICENTE HOSP STA CASA DE MISERICORDIA SERRANA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,16,14,45580.0,2079364,2,87.5
SUDESTE,SP,SERRANA,355150,9773657,202603,HOSPITAL ESTADUAL DE SERRANA,SECRETARIA DE ESTADO DA SAUDE,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,82,82,45580.0,9773657,0,100.0
SUDESTE,SP,SERTAOZINHO,355170,2078961,202603,HOSPITAL NETTO CAMPELLO DE SERTAOZINHO,HAPVIDA ASSISTENCIA MEDICA S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,21,0,132176.0,2078961,21,0.0
SUDESTE,SP,SERTAOZINHO,355170,2084171,202603,HOSPITAL E MATERNIDADE SAO JOSE,IRMANDADE DA SANTA CASA DE SERTAOZINHO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,136,83,132176.0,2084171,53,61.029411764705884
SUDESTE,SP,SILVEIRAS,355200,2058405,202603,UNIDADE MISTA DE SAUDE DE SILVEIRAS,PREFEITURA MUNICIPAL DE SILVEIRAS,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,2,2,6329.0,2058405,0,100.0
SUDESTE,SP,SOCORRO,355210,2079704,202603,HOSPITAL DR RENATO SILVA DE SOCORRO,IRMANDADE DA SANTA CASA DE MISERICORDIA DE SOCORRO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,68,56,41527.0,2079704,12,82.35294117647058
SUDESTE,SP,SOROCABA,355220,0605484,202603,AMHE MED SOROCABA,AMHE MED ASSISTENCIA A SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,130,33,762172.0,0605484,97,25.384615384615383
SUDESTE,SP,SOROCABA,355220,2078732,202603,HOSPITAL SAMARITANO DE SOROCABA,NOTRE DAME INTERMEDICA SAUDE S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,130,0,762172.0,2078732,130,0.0
SUDESTE,SP,SOROCABA,355220,2078813,202603,HOSPITAL OFTALMOLOGICO DE SOROCABA,BANCO DE OLHOS DE SOROCABA,Estadual,HOSPITAL ESPECIALIZADO,HOSPITAL_FILANTRÓPICO,16,10,762172.0,2078813,6,62.5
SUDESTE,SP,SOROCABA,355220,2079321,202603,HOSPITAL GPACI SOROCABA,GRUPO DE PESQUISA E ASSISTENCIA AO CANCER INFANTIL,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_FILANTRÓPICO,92,66,762172.0,2079321,26,71.73913043478261
SUDESTE,SP,SOROCABA,355220,2081695,202603,CONJUNTO HOSPITALAR SOROCABA,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,434,413,762172.0,2081695,21,95.16129032258065
SUDESTE,SP,SOROCABA,355220,2082101,202603,HOSPITAL MODELO SOROCABA,NOTRE DAME INTERMEDICA SAUDE S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,93,0,762172.0,2082101,93,0.0
SUDESTE,SP,SOROCABA,355220,2708558,202603,HOSPITAL EVANGELICO DE SOROCABA,HOSPITAL CRISTAO DE SOROCABA S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,133,0,762172.0,2708558,133,0.0
SUDESTE,SP,SOROCABA,355220,2708566,202603,HOSPITAL UNIMED DE SOROCABA DR MIGUEL VILLA NOVA SOEIRO,UNIMED DE SOROCABA COOPERATIVA DE TRABALHO MEDICO,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,330,13,762172.0,2708566,317,3.939393939393939
SUDESTE,SP,SOROCABA,355220,2708779,202603,SANTA CASA DE SOROCABA,IRMANDADE DA SANTA CASA DE MISERICORDIA DE SOROCABA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,268,265,762172.0,2708779,3,98.88059701492537
SUDESTE,SP,SOROCABA,355220,2765942,202603,HOSPITAL SANTA LUCINDA SOROCABA,FUNDACAO SAO PAULO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,154,102,762172.0,2765942,52,66.23376623376623
SUDESTE,SP,SOROCABA,355220,4662962,202603,UNIMED DE SOROCABA COOPERATIVA DE TRABALHO MEDICO,UNIMED DE SOROCABA COOPERATIVA DE TRABALHO MEDICO,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,56,0,762172.0,4662962,56,0.0
SUDESTE,SP,SOROCABA,355220,9491112,202603,HOSPITAL REGIONAL DE SOROCABA,SECRETARIA DE ESTADO DA SAUDE,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,260,240,762172.0,9491112,20,92.3076923076923
SUDESTE,SP,SUD MENNUCCI,355230,2081245,202603,SANTA CASA DE SUD MENNUCCI,IRMANDADE DA STA CASA JOSE BENIGO GOMES DE SUD MENNUCCI,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,22,20,7464.0,2081245,2,90.9090909090909
SUDESTE,SP,SUMARE,355240,2083981,202603,HOSPITAL ESTADUAL SUMARE,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,211,211,291116.0,2083981,0,100.0
SUDESTE,SP,SUMARE,355240,8159165,202603,HOSPITAL SANTA IGNES,HOSPITAL SANTA IGNES LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,88,0,291116.0,8159165,88,0.0
SUDESTE,SP,SUZANO,355250,0473561,202603,HOSPITAL SAINT NICHOLAS MEDICAL,MEDCARE SUZANO SERVICOS MEDICOS LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,111,0,320261.0,0473561,111,0.0
SUDESTE,SP,SUZANO,355250,2079860,202603,HOSPITAL E MATERNIDADE DE SUZANO,INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,92,91,320261.0,2079860,1,98.91304347826086
SUDESTE,SP,SUZANO,355250,4233646,202603,HOSPITAL REGIONAL DO ALTO TIETE HRAT,SECRETARIA DE ESTADO DA SAUDE,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,118,118,320261.0,4233646,0,100.0
SUDESTE,SP,SUZANO,355250,7849184,202603,HOSPITAL SANTA MARIA DE SUZANO,HOSPITAL SANTA MARIA DE SUZANO S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,95,0,320261.0,7849184,95,0.0
SUDESTE,SP,TABAPUA,355260,2084074,202603,HOSP MARIA VALLE PEREIRA DE TABAPUA,ASSOCIACAO BENEFICENTE DE TABAPUA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,30,11,11498.0,2084074,19,36.666666666666664
SUDESTE,SP,TABATINGA,355270,2079399,202603,SANTA CASA DE MISERICORDIA SAO MIGUEL TABATINGA SP,SANTA CASA DE MISERICORDIA SAO MIGUEL,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,35,22,14997.0,2079399,13,62.857142857142854
SUDESTE,SP,TABOAO DA SERRA,355280,2079828,202603,HOSPITAL GERAL PIRAJUSSARA,SECRETARIA DE ESTADO DA SAUDE,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,312,312,285307.0,2079828,0,100.0
SUDESTE,SP,TABOAO DA SERRA,355280,2080001,202603,NOTRE DAME INTERMEDICA SAUDE S A,NOTRE DAME INTERMEDICA SAUDE S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,54,0,285307.0,2080001,54,0.0
SUDESTE,SP,TABOAO DA SERRA,355280,2785188,202603,UNIDADE MISTA DE SAUDE DE TABOAO DA SERRA,PREFEITURA MUNICIPAL DE TABOAO DA SERRA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,66,66,285307.0,2785188,0,100.0
SUDESTE,SP,TABOAO DA SERRA,355280,6024688,202603,PSI RENE APRIGIO BRUNETTI DA SILVA,PREFEITURA MUNICIPAL DE TABOAO DA SERRA,Municipal,PRONTO SOCORRO ESPECIALIZADO,HOSPITAL_PÚBLICO,15,15,285307.0,6024688,0,100.0
SUDESTE,SP,TABOAO DA SERRA,355280,7869088,202603,CLINICA MAIA,CLINICA BRASILEIRA DE PSIQUIATRIA EIRELI,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,151,0,285307.0,7869088,151,0.0
SUDESTE,SP,TAGUAI,355300,2082934,202603,SANTA CASA DE MISERICORDIA DE TAGUAI,SANTA CASA DE MISERICORDIA DE TAGUAI,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,30,25,13068.0,2082934,5,83.33333333333334
SUDESTE,SP,TAMBAU,355330,2749149,202603,SANTA CASA DE MISERICORDIA DE TAMBAU,IRMANDADE DA SANTA CASA DE MISERICORDIA DE TAMBAU,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,36,27,21650.0,2749149,9,75.0
SUDESTE,SP,TANABI,355340,2079356,202603,SANTA CASA DE TANABI,SANTA CASA SAO VICENTE DE PAULO DE TANABI,Estadual,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,72,30,26071.0,2079356,42,41.66666666666667
SUDESTE,SP,TAPIRATIBA,355360,2081598,202603,SANTA CASA DE MISERICORDIA SAO LUCAS,IRMANDADE DE MISERICORDIA DE TAPIRATIBA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,25,24,11903.0,2081598,1,96.0
SUDESTE,SP,TAQUARITINGA,355370,2078295,202603,SANTA CASA DE TAQUARITINGA,IRMANDADE DA SANTA CASA DE MIS E MAT D ZILDA SALVAGNI,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,138,88,53264.0,2078295,50,63.76811594202898
SUDESTE,SP,TAQUARITUBA,355380,2079879,202603,SANTA CASA DE TAQUARITUBA,SANTA CASA DE MISERICORDIA DE TAQUARITUBA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,50,35,24932.0,2079879,15,70.0
SUDESTE,SP,TATUI,355400,2079135,202603,SANTA CASA DE MISERICORDIA DE TATUI,SANTA CASA DE MISERICORDIA DE TATUI,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,105,91,129130.0,2079135,14,86.66666666666667
SUDESTE,SP,TATUI,355400,7368704,202603,HOSPITAL UNIMED TATUI JOSE FCO M DE ALMEIDA DR KIKO,UNIMED DE TATUI COOPERATIVA DE TRABALHO MEDICO,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,55,0,129130.0,7368704,55,0.0
SUDESTE,SP,TAUBATE,355410,2749319,202603,HOSPITAL MUNICIPAL UNIVERSITARIO DE TAUBATE,MUNICIPIO DE TAUBATE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,211,206,322397.0,2749319,5,97.6303317535545
SUDESTE,SP,TAUBATE,355410,3126838,202603,HOSPITAL REGIONAL DO VALE DO PARAIBA,SOCIEDADE BENEFICENTE SAO CAMILO,Estadual,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,249,213,322397.0,3126838,36,85.54216867469879
SUDESTE,SP,TAUBATE,355410,3513785,202603,CLINICA SAINT GERMAIN,CLINICA NEPOMUCENO LTDA EPP,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,30,0,322397.0,3513785,30,0.0
SUDESTE,SP,TAUBATE,355410,6106056,202603,HOSPITAL E MATERNIDADE POLICLIN TAUBATE,POLICLIN S A SERVICOS MEDICO HOSPITALARES,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,49,0,322397.0,6106056,49,0.0
SUDESTE,SP,TAUBATE,355410,6783449,202603,INSTITUTO VALE PARAIBANO DE CIRURGIAS,HOSPITAL VALE PARAIBANO LTDA ME,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,19,0,322397.0,6783449,19,0.0
SUDESTE,SP,TEODORO SAMPAIO,355430,2028239,202603,HOSPITAL REGIONAL DE TEODORO SAMPAIO,ASSOCIACAO FILANTROPICA DE TEODORO SAMPAIO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,50,43,22598.0,2028239,7,86.0
SUDESTE,SP,TERRA ROXA,355440,2083213,202603,HOSPITAL TERRA ROXA,IRMANDADE DE MISERICORDIA E HOSPITAL TERRA ROXA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,34,30,7965.0,2083213,4,88.23529411764706
SUDESTE,SP,TIETE,355450,2080087,202603,SANTA CASA DE MISERICORDIA DE TIETE,SANTA CASA DE MISERICORDIA DE TIETE,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,56,34,38723.0,2080087,22,60.71428571428571
SUDESTE,SP,TORRINHA,355470,2080605,202603,HOSPITAL PADRE NICANOR MERINO TORRINHA,IRMANDADE DO HOSPITAL DE CARIDADE PE NICANOR MERINO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,20,13,9484.0,2080605,7,65.0
SUDESTE,SP,TREMEMBE,355480,0911046,202603,INSTITUTO REABILITANDO FAMILIAS,JULIANO DURAN DE OLIVEIRA LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,10,0,53426.0,0911046,10,0.0
SUDESTE,SP,TREMEMBE,355480,4984730,202603,CLINICA EQUILIBRIO,D ES CENTRO DE REABILITACAO LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,2,0,53426.0,4984730,2,0.0
SUDESTE,SP,TUPA,355500,2080664,202603,SANTA CASA DE TUPA,SANTA CASA DE MISERICORDIA DE TUPA,Estadual,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,158,142,65433.0,2080664,16,89.87341772151899
SUDESTE,SP,TUPA,355500,2082454,202603,CASA DA CRIANCA DE TUPA,CASA DA CRIANCA DE TUPA,Estadual,HOSPITAL ESPECIALIZADO,HOSPITAL_FILANTRÓPICO,210,210,65433.0,2082454,0,100.0
SUDESTE,SP,TUPI PAULISTA,355510,2081385,202603,SANTA CASA DE TUPI PAULISTA,IRMANDADE SANTA CASA DE MISERICORDIA DE TUPI PAULISTA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,48,30,16259.0,2081385,18,62.5
SUDESTE,SP,UBATUBA,355540,2702193,202603,SANTA CASA DE MISERICORDIA DE UBATUBA,SANTA CASA DE MIS IRMANDADE DO SENHOR DOS PASSOS DE UBATUBA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,92,86,97096.0,2702193,6,93.47826086956522
SUDESTE,SP,URANIA,355580,2079968,202603,SANTA CASA DE URANIA,IRMANDADE DA SANTA CASA DE MISERICORDIA DE URANIA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,26,24,8973.0,2079968,2,92.3076923076923
SUDESTE,SP,URUPES,355600,2081342,202603,HOSPITAL SAO LOURENCO,IRMANDADE DE MISERICORDIA DE URUPES,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,29,14,14073.0,2081342,15,48.275862068965516
SUDESTE,SP,VALINHOS,355620,2097877,202603,IRMANDADE DA SANTA CASA DE MISERICORDIA DE VALINHOS,IRMANDADE DA SANTA CASA DE MISERICORDIA DE VALINHOS,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,112,70,132258.0,2097877,42,62.5
SUDESTE,SP,VALINHOS,355620,5515483,202603,HOSPITAL E MATERNIDADE GALILEO,CENTRO HOSPITALAR VALINHOS E VINHEDO SERVICOS MEDICOS S S,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,119,0,132258.0,5515483,119,0.0
SUDESTE,SP,VALPARAISO,355630,2081105,202603,SANTA CASA DE VALPARAISO,SANTA CASA DE MISERICORDIA DE VALPARAISO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,50,32,24779.0,2081105,18,64.0
SUDESTE,SP,VARGEM GRANDE DO SUL,355640,2081903,202603,HOSPITAL DE CARIDADE DE VARGEM GRANDE DO SUL,HOSPITAL DE CARIDADE DE VARGEM GRANDE DO SUL,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,54,35,41256.0,2081903,19,64.81481481481481
SUDESTE,SP,VARGEM GRANDE PAULISTA,355645,7658079,202603,GABATA LIFE VARGEM GRANDE PAULISTA,GABATA LIFE VARGEM GRANDE PAULISTA LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,40,0,52352.0,7658079,40,0.0
SUDESTE,SP,VARZEA PAULISTA,355650,3949621,202603,HOSPITAL MUNICIPAL DR ALCIPIO DA SILVA OLIVEIRA JUNIOR,PREFEITURA MUNICIPAL DE VARZEA PAULISTA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,34,32,119655.0,3949621,2,94.11764705882352
SUDESTE,SP,VARZEA PAULISTA,355650,8187118,202603,HOSPITAL E MATERNIDADE DE VARZEA PAULISTA,PREFEITURA MUNICIPAL DE VARZEA PAULISTA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,47,41,119655.0,8187118,6,87.2340425531915
SUDESTE,SP,VINHEDO,355670,2699915,202603,SANTA CASA DE VINHEDO,IRMANDADE DA SANTA CASA DE VINHEDO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,100,63,79089.0,2699915,37,63.0
SUDESTE,SP,VIRADOURO,355680,2092093,202603,HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO VIRADOURO SP,HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,48,30,17685.0,2092093,18,62.5
SUDESTE,SP,VOTORANTIM,355700,2087618,202603,HOSPITAL MUNICIPAL DE VOTORANTIM,PREFEITURA MUNICIPAL DE VOTORANTIM,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,81,74,133510.0,2087618,7,91.35802469135803
SUDESTE,SP,VOTORANTIM,355700,9061819,202603,HOSPITAL SANTO ANTONIO,HOSPMED SERVICOS MEDICOS EIRELI,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,47,0,133510.0,9061819,47,0.0
SUDESTE,SP,VOTUPORANGA,355710,2081377,202603,SANTA CASA DE VOTUPORANGA,SANTA CASA DE MISERICORDIA DE VOTUPORANGA,Estadual,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,224,146,100568.0,2081377,78,65.17857142857143
SUDESTE,SP,VOTUPORANGA,355710,2084309,202603,HOSPITAL UNIMED RIO PRETO,UNIMED SAO JOSE DO RIO PRETO COOPERATIVA DE TRABALHO MEDICO,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,32,0,100568.0,2084309,32,0.0
SUL,PR,ADRIANOPOLIS,410020,0013102,202603,CENTRO DE SAUDE OLIMPIO GONCALVES DOS SANTOS,CENTRO DE SAUDE DE ADRIANOPOLIS,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,3,3,6319.0,0013102,0,100.0
SUL,PR,ALTAMIRA DO PARANA,410045,2733528,202603,HOSPITAL MUNICIPAL JALDEMO GOMES DUARTE ALTAMIRA DO PARANA,HOSPITAL MUNICIPAL JALDEMO GOMES DUARTE ALTAMIRA DO PARANA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,19,19,3496.0,2733528,0,100.0
SUL,PR,ALTO PARANA,410060,2753995,202603,HOSPITAL SANTA TEREZINHA,CLAUDIO GOLEMBA,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PRIVADO,20,19,14183.0,2753995,1,95.0
SUL,PR,ALTONIA,410050,2781700,202603,HOSPITAL MUNICIPAL DE ALTONIA,PREFEITURA MUNICIPAL DE ALTONIA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,39,39,18634.0,2781700,0,100.0
SUL,PR,ALVORADA DO SUL,410080,2729393,202603,HOSPITAL MUNICIPAL EMILIO ALVES,MUNICIPIO DE ALVORADA DO SUL,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,16,16,10481.0,2729393,0,100.0
SUL,PR,AMAPORA,410090,2753820,202603,HOSPITAL MUNICIPAL DE AMAPORA,MUNICIPIO DE AMAPORA,Dupla gestao,HOSPITAL GERAL,HOSPITAL_PÚBLICO,14,14,4688.0,2753820,0,100.0
SUL,PR,AMPERE,410100,5621674,202603,INSTITUTO DE SAUDE DE AMPERE ISA,HOSPITAL E MATERNIDADE SANTA RITA,Estadual,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,35,34,20337.0,5621674,1,97.14285714285714
SUL,PR,ANDIRA,410110,2582554,202603,HOSPITAL DE ANDIRA,SOCIEDADE HOSPITALAR BENEFICENTE DE ANDIRA,Dupla gestao,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,62,57,19989.0,2582554,5,91.93548387096774
SUL,PR,ANTONINA,410120,2680971,202603,HOSPITAL DR SILVIO BITTENCOURT LINHARES,PREFEITURA MUNICIPAL DE ANTONINA,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,32,32,18140.0,2680971,0,100.0
SUL,PR,ANTONIO OLINTO,410130,2537044,202603,CENTRO SOCIAL RURAL,PREFEITURA MUNICIPAL DE ANTONIO OLINTO,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,2,2,7048.0,2537044,0,100.0
SUL,PR,APUCARANA,410140,2439263,202603,HNSG HOSPITAL PROVIDENCIA MATERNO INFANTIL,HOSPITAL NOSSA SENHORA DAS GRACAS,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,125,69,134910.0,2439263,56,55.2
SUL,PR,APUCARANA,410140,2439360,202603,HNSG HOSPITAL DA PROVIDENCIA,HOSPITAL NOSSA SENHORA DAS GRACAS,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,186,152,134910.0,2439360,34,81.72043010752688
